TNS_ID,RA,DEC,DiscoveryDate,ReportDate,Mag,MagUnit,Filter,Sep_arcsec,Sep_kpc,Gal_1_type,Gal_1_ABS_Mag,Gal_1_dist,Gal_1_z,Gal_1_info,Gal_2_type,Gal_2_ABS_Mag,Gal_2_dist,Gal_2_z,Gal_2_info,SDSS_image,Gal_3_type,Gal_3_ABS_Mag,Gal_3_dist,Gal_3_z,Gal_3_info,Reporter
2023yqw,00:17:38.325,+22:43:55.94,2023-12-03 07:56:53.952,2023-12-04,18.975,ABMag,cyan - ATLAS,1.337640145406534,3.39592340269918,Galaxy,-19.62021862339371,523.6531552233716,0.1245,"['4.409609' '22.73257' 'Galaxy' '523.6531552233716' '0.1245'
 '1.3376401454065339' '3.39592340269918']",,,,,,No,,,,,,J. Tonry
2023abhj,10:42:46.254,+03:12:27.09,2023-12-23 14:14:52.224,2023-12-27,20.3,ABMag,w - P1,1.154915266617916,3.3960735364011847,Galaxy,-18.614260482652828,606.5297344486166,0.14489,"['160.692949' '3.207295' 'Galaxy' '606.5297344486166' '0.14489'
 '1.154915266617916' '3.3960735364011847']",,,,,,Yes,,,,,,K. C. Chambers
2023xqv,00:15:55.741,+11:37:13.43,2023-11-13 02:01:43.392,2023-11-14,18.826,ABMag,orange - ATLAS,3.736193468855046,3.398530852151658,Galaxy,-17.540434965472066,187.6233962714392,0.0438,"['3.981277' '11.619996' 'Galaxy' '187.6233962714392' '0.0438'
 '3.736193468855046' '3.398530852151658']",,,,,,No,,,,,,J. Tonry
2023acab,08:14:53.901,+02:59:17.77,2023-12-09 12:22:29.568,2023-12-30,20.87,ABMag,w - P1,0.8344110120924504,3.4033615011964207,Galaxy,-18.75476593978507,841.3044536339586,0.2038,"['123.7246' '2.988038' 'Galaxy' '841.3044536339586' '0.2038'
 '0.8344110120924504' '3.4033615011964207']",,,,,,No,,,,,,K. C. Chambers
2018mkq,00:55:36.530,-10:42:13.21,2018-07-31 00:00:00.000,2023-10-17,18.7,ABMag,g - ZTF,1.3175969538218475,3.4076265077536183,Galaxy,-19.935472695041472,533.451006657641,0.1269,"['13.90219' '-10.704035' 'Galaxy' '533.451006657641' '0.1269'
 '1.3175969538218477' '3.4076265077536183']",,,,,,No,,,,,,A. Baluta (MSU) and T. Pshenichniy (MSU) on behalf of the Fink broker report the discovery of a new...
2023tnz,04:26:17.547,-04:39:53.87,2023-09-19 14:15:16.416,2023-09-25,20.98,ABMag,w - P1,0.990103406861619,3.4169648118021305,Galaxy,-18.28192542356529,711.8444194589168,0.1711,"['66.573174' '-4.665232' 'Galaxy' '711.8444194589168' '0.1711'
 '0.990103406861619' '3.4169648118021305']",,,,,,No,,,,,,K. C. Chambers
2023abrp,03:05:20.770,-06:59:42.48,2023-12-06 08:16:39.360,2023-12-28,21.46,ABMag,w - P1,1.1713852969946437,3.4171648609283647,Galaxy,-17.436956482259113,601.7156351255571,0.1437,"['46.336568' '-6.994809' 'Galaxy' '601.7156351255571' '0.1437'
 '1.1713852969946437' '3.4171648609283647']",,,,,,No,,,,,,K. C. Chambers
2018mjq,08:40:41.636,+44:37:59.73,2018-11-05 09:52:14.592,2023-10-14,20.5391,ABMag,g - ZTF,1.1262885518584769,3.420194035113981,Galaxy,-18.445031043362416,626.3631631930542,0.1498,"['130.173207' '44.633015' 'Galaxy' '626.3631631930542' '0.1498'
 '1.1262885518584769' '3.4201940351139806']",,,,,,No,,,,,,Patrick Aleo (UIUC)
2023yuz,02:00:18.718,+20:29:32.90,2023-12-04 05:18:12.672,2023-12-06,21.07,ABMag,w - P1,1.1675250584874686,3.4242244483912576,Galaxy,-17.838605731758797,604.9523196660957,0.1445,"['30.078337' '20.492449' 'Galaxy' '604.9523196660957' '0.1445'
 '1.1675250584874686' '3.4242244483912576']",,,,,,No,,,,,,K. C. Chambers
2023yev,05:20:36.639,+04:58:49.49,2023-11-19 11:46:19.200,2023-11-21,20.26,ABMag,w - P1,2.470872473863024,3.4253589319394435,Galaxy,-17.021404441981755,285.9439343403179,0.0671,"['80.152264' '4.979854' 'Galaxy' '285.9439343403179' '0.0671'
 '2.470872473863024' '3.4253589319394435']",,,,,,No,,,,,,K. C. Chambers
2023yof,21:54:13.383,-04:02:14.46,2023-09-12 07:42:11.808,2023-11-28,20.98,ABMag,w - P1,1.2293568244252295,3.429258559114828,Galaxy,-17.819737039933866,575.3702571691842,0.1372,"['328.55594' '-4.037642' 'Galaxy' '575.3702571691842' '0.1372'
 '1.2293568244252295' '3.429258559114828']",,,,,,No,,,,,,K. C. Chambers
2023abks,10:28:40.778,+13:54:52.13,2023-11-24 14:22:18.912,2023-12-27,21.49,ABMag,w - P1,0.9283373023500434,3.4330307495194625,Galaxy,-17.921985125171975,762.7760089505887,0.1839,"['157.170174' '13.91448' 'Galaxy' '762.7760089505887' '0.1839'
 '0.9283373023500434' '3.4330307495194625']",,,,,,No,,,,,,K. C. Chambers
2023aata,00:21:00.001,+01:43:44.41,2023-09-17 10:22:28.992,2023-12-23,21.29,ABMag,w - P1,0.7903761019561851,3.436603232710552,Galaxy,-18.47360363570887,896.8518888543332,0.218,"['5.249827' '1.728873' 'Galaxy' '896.8518888543332' '0.218'
 '0.7903761019561851' '3.436603232710552']",,,,,,No,,,,,,K. C. Chambers
2023vlq,03:48:25.684,-06:47:05.94,2023-10-16 09:31:12.003,2023-10-21,20.4345,ABMag,g - ZTF,1.0807801195836226,3.43814687208989,Galaxy,-18.65056105412998,656.1637150482754,0.1572,"['57.106936' '-6.784694' 'Galaxy' '656.1637150482754' '0.1572'
 '1.0807801195836226' '3.43814687208989']",,,,,,No,,,,,,A. Munoz-Arancibia
2023abuy,16:45:03.020,+16:34:47.69,2023-12-28 13:21:25.998,2023-12-29,19.1854,ABMag,r - ZTF,1.891974287611098,3.4426557039978074,Galaxy,-18.686617474137208,375.3215444898639,0.0885,"['251.262831' '16.579445' 'Galaxy' '375.32154448986387' '0.0885'
 '1.891974287611098' '3.4426557039978074']",,,,,,No,,,,,,A. Munoz-Arancibia
2023uqt,21:14:07.044,+11:27:20.53,2023-10-06 03:57:54.999,2023-10-11,20.6365,ABMag,g - ZTF,1.5731504512944003,3.449456915812533,Galaxy,-17.64052799453275,452.2781415075531,0.1071,"['318.528923' '11.455577' 'Galaxy' '452.2781415075531' '0.1071'
 '1.5731504512944003' '3.4494569158125326']",,,,,,No,,,,,,F. Forster
2023yal,20:46:59.339,-07:12:15.47,2023-10-10 06:41:56.832,2023-11-19,20.92,ABMag,w - P1,1.5815778356966663,3.4553006410133293,Galaxy,-17.349102018883094,450.6303143331954,0.1067,"['311.747375' '-7.203877' 'Galaxy' '450.6303143331954' '0.1067'
 '1.5815778356966663' '3.4553006410133293']",,,,,,No,,,,,,K. C. Chambers
2018mgn,10:20:32.879,+27:47:19.19,2018-12-03 11:06:44.064,2023-10-14,20.0433,ABMag,r - ZTF,3.3710881780432125,3.46870918545329,Galaxy,-16.59081455490338,212.23788589460224,0.04961,"['155.136604' '27.787794' 'Galaxy' '212.23788589460224' '0.04961'
 '3.3710881780432125' '3.46870918545329']",,,,,,Yes,,,,,,Patrick Aleo (UIUC)
2023xnq,07:58:18.194,+36:33:39.30,2023-11-05 10:42:14.996,2023-11-12,20.3039,ABMag,g - ZTF,1.1351205546538627,3.4692113947476773,Galaxy,-18.694169547246737,630.3966686557031,0.1508,"['119.576191' '36.560987' 'Galaxy' '630.3966686557031' '0.1508'
 '1.1351205546538627' '3.4692113947476773']",,,,,,No,,,,,,F. Forster
2023vkv,17:03:57.180,+32:36:49.54,2023-10-19 05:15:55.296,2023-10-20,20.02,ABMag,g - P1,0.7178052591719308,3.478017931477872,Galaxy,-19.97875156971266,999.4252418429318,0.2445,"['255.988016' '32.613731' 'Galaxy' '999.4252418429318' '0.2445'
 '0.7178052591719308' '3.478017931477872']",,,,,,No,,,,,,D. O. Jones (UC Santa Cruz)
2023tsu,02:48:14.475,-03:10:43.82,2023-09-27 11:40:22.368,2023-09-28,20.0,ABMag,z - P1,3.115460605855367,3.479568522968896,Galaxy,-16.812141312725835,230.3712413736896,0.0539,"['42.06088' '-3.179493' 'Galaxy' '230.37124137368957' '0.0539'
 '3.115460605855367' '3.4795685229688957']",,,,,,No,,,,,,D. O. Jones (UC Santa Cruz)
2023zwl,15:03:53.736,+50:05:04.54,2023-12-09 12:20:09.600,2023-12-14,19.41,ABMag,g - ZTF,1.2341234192046815,3.481402576755156,Galaxy,-19.41410392937058,581.8630590714226,0.1388,"['225.974425' '50.084658' 'Galaxy' '581.8630590714226' '0.1388'
 '1.2341234192046815' '3.481402576755156']",,,,,,No,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zey,09:44:41.052,+10:00:00.84,2023-12-08 13:19:55.200,2023-12-10,21.06,ABMag,w - P1,0.6633770097335808,3.482252146116882,Galaxy,-19.11262465774696,1082.741870320889,0.2663,"['146.170896' '10.000338' 'Galaxy' '1082.7418703208887' '0.2663'
 '0.6633770097335808' '3.482252146116882']",,,,,,No,,,,,,K. C. Chambers
2021ahvw,11:07:25.549,+57:12:03.76,2021-04-20 04:27:26.208,2023-10-14,20.3354,ABMag,g - ZTF,0.8269463567423153,3.4891724318761854,Galaxy,-19.362951137144748,870.3024927175687,0.2112,"['166.856129' '57.200897' 'Galaxy' '870.3024927175687' '0.2112'
 '0.8269463567423153' '3.4891724318761854']",,,,,,No,,,,,,Patrick Aleo (UIUC)
2023abse,13:39:34.103,-02:39:51.37,2023-12-24 15:37:29.856,2023-12-28,19.05,ABMag,w - P1,1.5957447165460172,3.492625574011885,Galaxy,-19.22306873858354,451.4542519549252,0.1069,"['204.89222' '-2.664695' 'Galaxy' '451.45425195492516' '0.1069'
 '1.5957447165460172' '3.492625574011885']",,,,,,No,,,,,,K. C. Chambers
2023vaf,08:21:23.010,+20:49:49.07,2023-10-14 14:33:06.048,2023-10-16,19.47,ABMag,g - P1,1.7565264377580974,3.4963999871223166,Galaxy,-18.59695776167145,410.5741026227572,0.097,"['125.345711' '20.829834' 'Galaxy' '410.5741026227572' '0.097'
 '1.7565264377580974' '3.4963999871223166']",,,,,,No,,,,,,K. C. Chambers
2023uxz,00:06:53.189,+31:34:54.45,2023-09-09 11:44:32.064,2023-10-16,20.51,ABMag,i - P1,0.7142212764931251,3.5032088161977377,Galaxy,-19.515291873678468,1011.7154326213508,0.2477,"['1.721459' '31.581649' 'Galaxy' '1011.7154326213508' '0.2477'
 '0.7142212764931251' '3.5032088161977377']",,,,,,No,,,,,,D. O. Jones (UC Santa Cruz)
2023abve,12:36:36.073,+10:29:33.41,2023-12-15 15:06:17.568,2023-12-29,20.96,ABMag,w - P1,0.8194144767908192,3.5039699868476952,Galaxy,-18.76740939130504,882.026997164067,0.2142,"['189.150165' '10.492432' 'Galaxy' '882.026997164067' '0.2142'
 '0.8194144767908192' '3.5039699868476952']",,,,,,No,,,,,,K. C. Chambers
2023wix,10:16:53.624,+23:56:58.57,2023-09-24 12:28:48.000,2023-11-04,19.47,ABMag,r - ZTF,1.5517394043904489,3.504690953887368,Galaxy,-18.871280360863103,465.860697053941,0.1104,"['154.223672' '23.949231' 'Galaxy' '465.860697053941' '0.1104'
 '1.5517394043904487' '3.504690953887368']",,,,,,No,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2021ahvy,16:18:13.565,+16:17:45.86,2021-04-06 10:13:03.072,2023-10-14,20.3932,ABMag,g - ZTF,1.2876138333692246,3.5080682862398658,Galaxy,-18.355337689402155,561.9627613845958,0.1339,"['244.556875' '16.295961' 'Galaxy' '561.9627613845958' '0.1339'
 '1.2876138333692246' '3.5080682862398658']",,,,,,Yes,,,,,,Patrick Aleo (UIUC)
2023aabh,14:02:48.318,+29:00:43.54,2023-12-13 11:55:12.003,2023-12-15,19.2943,ABMag,g - ZTF,2.3385679323599584,3.519009034168685,Galaxy,-18.165177624180764,310.3812835924349,0.07293,"['210.7008' '29.012554' 'Galaxy' '310.3812835924349' '0.07293'
 '2.3385679323599584' '3.519009034168685']",,,,,,Yes,,,,,,A. Munoz-Arancibia
2023abfh,09:49:47.613,-00:14:32.64,2023-12-18 13:17:34.368,2023-12-26,21.01,ABMag,w - P1,0.8649066809073501,3.5293922651973086,Galaxy,-18.615779054735736,841.6970614236062,0.2039,"['147.448516' '-0.242603' 'Galaxy' '841.6970614236062' '0.2039'
 '0.8649066809073501' '3.5293922651973086']",,,,,,No,,,,,,K. C. Chambers
2023uio,00:06:32.818,-09:45:48.40,2023-10-07 09:22:58.944,2023-10-08,20.54,ABMag,w - P1,1.3371044181240532,3.529442500707399,Galaxy,-18.1398296020486,544.4599267659104,0.1296,"['1.636716' '-9.763815' 'Galaxy' '544.4599267659104' '0.1296'
 '1.3371044181240532' '3.529442500707399']",,,,,,No,,,,,,K. C. Chambers
2023abdd,01:24:34.139,+10:13:27.67,2023-11-18 04:58:56.640,2023-12-25,20.32,ABMag,w - P1,4.369296822341575,3.533612592149613,Galaxy,-15.7911625906685,166.8140083682375,0.0389,"['21.14123' '10.225041' 'Galaxy' '166.8140083682375' '0.0389'
 '4.369296822341575' '3.5336125921496135']",,,,,,No,,,,,,K. C. Chambers
2023ylo,08:05:01.343,+34:47:56.64,2023-11-13 13:40:18.624,2023-11-26,21.31,ABMag,w - P1,1.334836527513629,3.534002613043267,Galaxy,-17.376319584715606,546.0896141426655,0.13,"['121.255673' '34.799432' 'Galaxy' '546.0896141426655' '0.13'
 '1.334836527513629' '3.534002613043267']",,,,,,No,,,,,,K. C. Chambers
2023ubv,09:29:15.890,-01:10:07.54,2023-10-02 23:12:28.800,2023-10-06,18.8,ABMag,G - Gaia,1.8082918145603524,3.534096840748568,Galaxy,-19.22717531279784,403.120665729577,0.0952,"['142.316093' '-1.16925' 'Galaxy' '403.120665729577' '0.0952'
 '1.8082918145603524' '3.5340968407485676']",,,,,,No,,,,,,S.T. Hodgkin
2023xwm,23:50:12.088,+02:40:05.10,2023-11-16 06:33:59.040,2023-11-17,20.21,ABMag,w - P1,1.1244353418889197,3.5353672773561016,Galaxy,-18.84962591830028,648.5227022771318,0.1553,"['357.550134' '2.668292' 'Galaxy' '648.5227022771318' '0.1553'
 '1.1244353418889195' '3.5353672773561016']",,,,,,No,,,,,,K. C. Chambers
2023aagk,04:18:49.607,+07:43:05.55,2023-12-16 06:04:57.000,2023-12-18,19.6881,ABMag,r - ZTF,0.4837465178442949,3.540409396911361,Galaxy,-21.20620383051953,1509.5961032445732,0.3822,"['64.706617' '7.718099' 'Galaxy' '1509.5961032445732' '0.3822'
 '0.4837465178442949' '3.540409396911361']",,,,,,No,,,,,,F. Forster
2023wik,08:34:27.893,+01:44:31.67,2023-09-15 12:27:21.600,2023-11-04,19.92,ABMag,r - ZTF,0.5060860675197816,3.550896699028236,Galaxy,-20.882693949666177,1447.2341101080258,0.3648,"['128.616295' '1.74225' 'Galaxy' '1447.2341101080258' '0.3648'
 '0.5060860675197816' '3.550896699028236']",,,,,,No,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zwg,10:22:11.928,-01:37:15.05,2023-12-09 09:37:26.400,2023-12-14,19.82,ABMag,r - ZTF,2.3446472869446744,3.555275810852342,Galaxy,-17.656104558005502,312.7669907405832,0.0735,"['155.549933' '-1.620239' 'Galaxy' '312.7669907405832' '0.0735'
 '2.3446472869446744' '3.555275810852342']",,,,,,No,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023udw,00:00:46.497,+09:06:53.43,2023-10-05 07:04:14.304,2023-10-06,20.93,ABMag,w - P1,0.4066003187076881,3.565357996792626,Galaxy,-20.35680281124488,1808.6751106102583,0.4681,"['0.193847' '9.114809' 'Galaxy' '1808.6751106102583' '0.4681'
 '0.40660031870768815' '3.565357996792626']",,,,,,No,,,,,,K. C. Chambers
2023zjo,08:10:43.995,+05:06:13.43,2023-12-09 12:23:24.864,2023-12-11,20.6,ABMag,w - P1,1.902369630279071,3.5688178131283994,Galaxy,-17.338273034610992,386.949782534144,0.0913,"['122.683843' '5.103737' 'Galaxy' '386.94978253414394' '0.0913'
 '1.902369630279071' '3.5688178131283994']",,,,,,No,,,,,,K. C. Chambers
2023wxh,09:01:09.872,+51:38:20.07,2023-10-05 11:49:55.200,2023-11-09,20.27,ABMag,r - ZTF,1.5469145063358822,3.580098010337025,Galaxy,-18.12426868655848,477.3684773355904,0.1132,"['135.290737' '51.638556' 'Galaxy' '477.36847733559034' '0.1132'
 '1.5469145063358822' '3.5800980103370255']",,,,,,No,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2018mlj,14:53:02.877,+15:05:21.34,2018-05-23 07:07:40.800,2023-12-13,19.64,ABMag,r - ZTF,1.3191872903981745,3.583685933905524,Galaxy,-19.102243083947634,560.336117714562,0.1335,"['223.262336' '15.089116' 'Galaxy' '560.336117714562' '0.1335'
 '1.3191872903981745' '3.5836859339055236']",,,,,,No,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023accj,13:37:00.183,+38:35:23.49,2023-12-28 14:02:21.408,2023-12-30,18.473,ABMag,orange - ATLAS,2.862602128279075,3.5851208956459586,Galaxy,-18.587839743288995,258.3258985274829,0.06053,"['204.250517' '38.59063' 'Galaxy' '258.3258985274829' '0.06053'
 '2.862602128279075' '3.5851208956459586']",,,,,,Yes,,,,,,J. Tonry
2018mlp,11:26:18.255,+58:35:38.80,2018-11-07 12:12:57.600,2023-12-14,19.6,ABMag,r - ZTF,1.5606604476381578,3.614707628901058,Galaxy,-18.795949424132274,477.73810750840784,0.11329,"['171.576892' '58.594078' 'Galaxy' '477.73810750840784' '0.11329'
 '1.5606604476381578' '3.614707628901058']",,,,,,Yes,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023wta,01:01:42.827,-03:04:38.30,2023-11-03 05:18:29.002,2023-11-06,20.741,ABMag,g - ZTF,1.3788688175150705,3.6178889736530326,Galaxy,-17.925787089321183,541.1995388448967,0.1288,"['15.428098' '-3.077467' 'Galaxy' '541.1995388448967' '0.1288'
 '1.3788688175150705' '3.6178889736530326']",,,,,,No,,,,,,F. Forster
2023aaya,02:08:12.467,-12:57:31.54,2023-10-07 11:37:24.384,2023-12-24,20.86,ABMag,w - P1,0.3971965843598908,3.618819859436244,Galaxy,-20.5099329649198,1879.2588016940456,0.489,"['32.051953' '-12.958651' 'Galaxy' '1879.2588016940458' '0.489'
 '0.39719658435989086' '3.6188198594362437']",,,,,,No,,,,,,K. C. Chambers
2023acbw,02:18:37.591,+05:18:32.74,2023-12-27 04:07:40.800,2023-12-30,19.68,ABMag,g - ZTF,1.549948333727275,3.633396495565029,Galaxy,-18.7421035229766,483.526971751742,0.1147,"['34.65662' '5.308664' 'Galaxy' '483.526971751742' '0.1147'
 '1.549948333727275' '3.6333964955650284']",,,,,,No,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2021aiaf,08:11:48.808,+42:07:05.23,2021-08-28 12:09:19.008,2023-10-15,19.9945,ABMag,r - ZTF,1.519092733649158,3.633566320533372,Galaxy,-18.47136969119749,493.3713633696266,0.1171,"['122.953904' '42.118258' 'Galaxy' '493.37136336962664' '0.1171'
 '1.519092733649158' '3.633566320533372']",,,,,,No,,,,,,Patrick Aleo (UIUC)
2023wip,17:05:44.118,+28:10:35.60,2023-09-16 04:30:43.200,2023-11-04,20.42,ABMag,g - ZTF,2.748075715826652,3.636165862346342,Galaxy,-16.760200619966994,272.9229921735516,0.064,"['256.43415' '28.175848' 'Galaxy' '272.92299217355156' '0.064'
 '2.7480757158266518' '3.636165862346342']",,,,,,No,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023abxf,01:18:59.228,-07:58:02.23,2023-12-05 07:02:22.848,2023-12-30,19.61,ABMag,w - P1,3.371191688965731,3.64781312646506,Galaxy,-17.133371336862027,223.18976112306623,0.0522,"['19.746127' '-7.966612' 'Galaxy' '223.18976112306623' '0.0522'
 '3.371191688965731' '3.6478131264650595']",,,,,,No,,,,,,K. C. Chambers
2023abun,16:00:29.990,+14:30:08.66,2023-12-17 13:29:16.800,2023-12-29,17.56,ABMag,r - ZTF,4.846082449119392,3.650350339722227,Galaxy,-18.396844409921357,155.37061399301615,0.03621,"['240.123755' '14.50308' 'Galaxy' '155.37061399301615' '0.03621'
 '4.8460824491193915' '3.650350339722227']",,,,,,No,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023zfx,10:28:01.978,+22:52:25.35,2023-12-09 10:00:28.800,2023-12-10,19.21,ABMag,r - ZTF,1.9481127890807637,3.650711409974445,Galaxy,-18.725942694623257,386.5347457726073,0.0912,"['157.008711' '22.873383' 'Galaxy' '386.5347457726073' '0.0912'
 '1.9481127890807635' '3.6507114099744453']",,,,,,No,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023uwi,04:22:43.266,-06:09:22.19,2023-10-08 09:32:21.002,2023-10-15,20.4323,ABMag,g - ZTF,0.496277296730839,3.66212440172441,Galaxy,-20.479869091892294,1522.0671691939842,0.3857,"['65.680331' '-6.15629' 'Galaxy' '1522.0671691939842' '0.3857'
 '0.496277296730839' '3.66212440172441']",,,,,,No,,,,,,F. Forster
2023zve,23:30:49.444,+28:22:07.52,2023-12-10 03:23:42.999,2023-12-14,20.3459,ABMag,g - ZTF,1.6806103238179702,3.671658642321002,Galaxy,-17.923202018883096,450.6303143331954,0.1067,"['352.706478' '28.368525' 'Galaxy' '450.6303143331954' '0.1067'
 '1.6806103238179702' '3.671658642321002']",,,,,,No,,,,,,A. Munoz-Arancibia
2023wep,23:18:10.173,+01:49:52.11,2023-10-08 09:45:11.232,2023-11-03,21.15,ABMag,w - P1,1.1292228333353358,3.673600358212848,Galaxy,-17.983686953533265,671.0229758885195,0.1609,"['349.542116' '1.831299' 'Galaxy' '671.0229758885195' '0.1609'
 '1.1292228333353358' '3.673600358212848']",,,,,,No,,,,,,K. C. Chambers
2023vtw,08:56:02.711,+47:25:02.53,2023-10-13 10:42:14.400,2023-10-25,19.86,ABMag,g - ZTF,1.969617766968888,3.6779315181892382,Galaxy,-18.068234092881355,385.1650024247476,0.09087,"['134.011612' '47.417873' 'Galaxy' '385.16500242474757' '0.09087'
 '1.9696177669688881' '3.6779315181892382']",,,,,,Yes,,,,,,C. Fremling (Caltech) on behalf of the Zwicky Transient Facility (ZTF) collaboration
2023xpf,10:43:57.993,+22:20:13.26,2023-11-12 11:10:31.996,2023-11-13,19.3657,ABMag,g - ZTF,3.237126570081257,3.67839880909919,Galaxy,-17.483921330336567,234.38200553753464,0.05485,"['160.990965' '22.337666' 'Galaxy' '234.38200553753464' '0.05485'
 '3.237126570081257' '3.67839880909919']",,,,,,Yes,,,,,,F. Forster
2023vza,07:39:55.330,+45:59:12.48,2023-10-24 10:49:42.997,2023-10-29,20.1773,ABMag,g - ZTF,1.7104661688083669,3.678780671679568,Galaxy,-18.057772702405845,443.6234965058567,0.105,"['114.979982' '45.987073' 'Galaxy' '443.6234965058567' '0.105'
 '1.7104661688083669' '3.678780671679568']",,,,,,No,,,,,,F. Forster
2023vxn,00:42:45.692,+07:29:02.27,2023-09-09 11:07:58.368,2023-10-29,21.06,ABMag,w - P1,1.5078467308990209,3.6815414574108014,Galaxy,-17.450488149008383,503.6138089142583,0.1196,"['10.690689' '7.484253' 'Galaxy' '503.6138089142583' '0.1196'
 '1.5078467308990207' '3.6815414574108014']",,,,,,No,,,,,,K. C. Chambers
2023aaaq,11:19:04.369,+55:41:41.55,2023-12-09 09:16:21.996,2023-12-15,19.6102,ABMag,g - ZTF,1.9916426642616043,3.6841814701283546,Galaxy,-18.29757363041375,381.5528712855182,0.09,"['169.767874' '55.694354' 'Galaxy' '381.5528712855182' '0.09'
 '1.9916426642616043' '3.6841814701283546']",,,,,,No,,,,,,A. Munoz-Arancibia
2023uyh,17:35:12.086,+34:26:50.05,2023-09-02 06:08:23.712,2023-10-16,20.62,ABMag,i - P1,1.907929809048748,3.6866665200994313,Galaxy,-17.382482973916066,398.5626472505824,0.0941,"['263.799922' '34.446847' 'Galaxy' '398.56264725058236' '0.0941'
 '1.9079298090487482' '3.6866665200994313']",,,,,,No,,,,,,D. O. Jones (UC Santa Cruz)
2023ttn,10:10:01.897,+11:36:29.22,2023-09-28 12:31:51.004,2023-09-29,18.5523,ABMag,r - ZTF,2.3334070432053595,3.6881968153890416,Galaxy,-19.01394358636139,326.0233587403521,0.07667,"['152.507248' '11.608033' 'Galaxy' '326.0233587403521' '0.07667'
 '2.3334070432053595' '3.6881968153890416']",,,,,,Yes,,,,,,A. Munoz-Arancibia
2023zmp,00:58:18.198,+16:22:24.17,2023-12-09 02:46:43.997,2023-12-12,19.9485,ABMag,r - ZTF,0.3300291930501515,3.689482717380347,Galaxy,-21.865691279930022,2305.888248308498,0.621,"['14.575731' '16.373397' 'Galaxy' '2305.888248308498' '0.621'
 '0.33002919305015155' '3.689482717380347']",,,,,,No,,,,,,A. Munoz-Arancibia
2023abpq,02:35:38.333,+03:45:06.97,2023-12-08 09:13:59.808,2023-12-28,21.23,ABMag,w - P1,0.665181426641288,3.699099957584605,Galaxy,-19.06790542992056,1147.046663506194,0.2833,"['38.909837' '3.75208' 'Galaxy' '1147.0466635061941' '0.2833'
 '0.665181426641288' '3.6990999575846053']",,,,,,No,,,,,,K. C. Chambers
2023abor,11:10:15.374,+16:16:25.65,2023-12-17 14:12:23.616,2023-12-28,20.87,ABMag,w - P1,0.8502081495836882,3.699969502430325,Galaxy,-18.895490069944,897.6313540679105,0.2182,"['167.564001' '16.273562' 'Galaxy' '897.6313540679105' '0.2182'
 '0.8502081495836882' '3.699969502430325']",,,,,,No,,,,,,K. C. Chambers
2023aanl,10:27:35.273,-00:45:21.54,2023-12-18 14:53:01.824,2023-12-20,19.88,ABMag,w - P1,1.9417810350617764,3.7001659920959535,Galaxy,-18.09223042657605,393.04844760641794,0.09277,"['156.897422' '-0.756279' 'Galaxy' '393.04844760641794' '0.09277'
 '1.9417810350617764' '3.7001659920959544']",,,,,,Yes,,,,,,K. C. Chambers
2023abqs,23:55:26.539,-18:54:09.92,2023-12-05 05:43:58.368,2023-12-28,21.47,ABMag,w - P1,0.7705706451499832,3.713573118477981,Galaxy,-18.51702326003952,994.0418112308045,0.2431,"['358.860661' '-18.902556' 'Galaxy' '994.0418112308045' '0.2431'
 '0.7705706451499832' '3.7135731184779806']",,,,,,No,,,,,,K. C. Chambers
2023vhj,06:56:43.200,+29:26:34.75,2023-10-16 13:24:44.640,2023-10-19,20.09,ABMag,w - P1,1.9791105659912689,3.720746388967165,Galaxy,-17.852925723583294,387.7797664275941,0.0915,"['104.179837' '29.442455' 'Galaxy' '387.77976642759404' '0.0915'
 '1.9791105659912687' '3.7207463889671644']",,,,,,No,,,,,,K. C. Chambers
2023vkj,17:03:54.920,+35:05:21.48,2023-10-17 03:13:19.001,2023-10-20,20.4312,ABMag,r - ZTF,0.6723581875996354,3.727960785345458,Galaxy,-19.86027885352451,1143.6569425695243,0.2824,"['255.979034' '35.089389' 'Galaxy' '1143.6569425695243' '0.2824'
 '0.6723581875996354' '3.727960785345458']",,,,,,No,,,,,,A. Munoz-Arancibia
